trainer/global_step,lr-AdamW/pg1,lr-AdamW/pg2,eff/throughput_samples_s,epoch,eff/step_time_ms,val/searched_area_deg2,val/ring_distance,val/loss,val/angular_error_deg,ssm/dt_mean/model._orig_mod.s4_layers.2.kernel.log_dt,ssm/A_real_max/model._orig_mod.s4_layers.1.kernel.log_A_real,grad_norm/model._orig_mod.decoder.bias,eff/epoch_wall_time_s,train/angular_error_deg,train/searched_area_deg2,ssm/dt_min/model._orig_mod.s4_layers.3.kernel.log_dt,ssm/dt_max/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.norms.1.bias,ssm/dt_min/model._orig_mod.s4_layers.2.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.1.output_linear.0.bias,grad_norm/model._orig_mod.s4_layers.0.output_linear.0.bias,grad_norm/model._orig_mod.s4_layers.1.kernel.C,ssm/A_real_mean/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.0.kernel.A_imag,grad_norm/model._orig_mod.s4_layers.2.D,grad_norm/model._orig_mod.s4_layers.1.D,ssm/dt_max/model._orig_mod.s4_layers.2.kernel.log_dt,ssm/dt_max/model._orig_mod.s4_layers.3.kernel.log_dt,grad_norm/model._orig_mod.norms.3.bias,grad_norm/model._orig_mod.s4_layers.1.output_linear.0.weight,grad_norm/model._orig_mod.norms.0.weight,ssm/dt_min/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.norms.2.weight,ssm/dt_max/model._orig_mod.s4_layers.0.kernel.log_dt,ssm/dt_min/model._orig_mod.s4_layers.0.kernel.log_dt,grad_norm/model._orig_mod.norms.2.bias,grad_norm/model._orig_mod.s4_layers.0.output_linear.0.weight,ssm/dt_mean/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.2.output_linear.0.bias,grad_norm/model._orig_mod.decoder.weight,ssm/A_real_mean/model._orig_mod.s4_layers.1.kernel.log_A_real,eff/peak_gpu_mem_mb,train/loss,grad_norm/model._orig_mod.s4_layers.0.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.3.D,grad_norm/model._orig_mod.s4_layers.1.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.1.kernel.A_imag,grad_norm/model._orig_mod.norms.3.weight,ssm/A_real_max/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.3.output_linear.0.weight,grad_norm/model._orig_mod.s4_layers.3.kernel.C,ssm/A_real_max/model._orig_mod.s4_layers.0.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.0.kernel.C,grad_norm/model._orig_mod.norms.0.bias,grad_norm/model._orig_mod.s4_layers.3.kernel.A_imag,grad_norm/model._orig_mod.s4_layers.0.D,grad_norm/model._orig_mod.s4_layers.2.output_linear.0.weight,grad_norm/model._orig_mod.s4_layers.3.output_linear.0.bias,grad_norm/model._orig_mod.s4_layers.2.kernel.log_A_real,ssm/A_real_max/model._orig_mod.s4_layers.2.kernel.log_A_real,ssm/A_real_mean/model._orig_mod.s4_layers.2.kernel.log_A_real,ssm/dt_mean/model._orig_mod.s4_layers.3.kernel.log_dt,grad_norm/model._orig_mod._input_norm.weight,train/ring_distance,grad_norm/model._orig_mod.s4_layers.2.kernel.log_dt,ssm/A_real_mean/model._orig_mod.s4_layers.0.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.0.kernel.log_A_real,grad_norm/model._orig_mod.encoder.weight,grad_norm/model._orig_mod.s4_layers.2.kernel.C,grad_norm/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.encoder.bias,grad_norm/model._orig_mod.s4_layers.3.kernel.log_dt,ssm/dt_mean/model._orig_mod.s4_layers.0.kernel.log_dt,grad_norm/model._orig_mod.norms.1.weight,grad_norm/model._orig_mod.s4_layers.2.kernel.A_imag,grad_norm/model._orig_mod._input_norm.bias
1730889,,,2060.54541015625,2547.0,248.4779052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730899,,,2036.7862548828125,2547.0,251.37640380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730909,,,2039.7252197265625,2547.0,251.0142059326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730919,,,2059.95361328125,2547.0,248.54930114746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730924,,,,2547.0,,5417.31298828125,0.25164273381233215,0.26263874769210815,37.344261169433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730924,,,,2547.0,,,,,,1.8550894260406494,-64.79798889160156,8.63279914855957,60.96903610229492,38.91053009033203,5754.8828125,0.001215596217662096,7.321023464202881,0.32170039415359497,0.0009920967277139425,0.042641472071409225,0.20539653301239014,0.0651404932141304,-0.8757815361022949,0.14872244000434875,0.0063516502268612385,0.01729597896337509,19.916276931762695,19.678558349609375,5.39323616027832,0.1225632056593895,0.1531367003917694,0.0010207835584878922,0.3945350646972656,0.15373119711875916,9.705132484436035,0.0010027966927736998,0.6960921287536621,0.14097608625888824,0.5681661367416382,0.01298945490270853,22.752124786376953,-0.8839983344078064,24258.724609375,0.27900460362434387,0.9799773693084717,0.003511672606691718,0.015190359205007553,0.04963358864188194,0.8409638404846191,-58.430870056152344,0.05627433955669403,0.016299236565828323,-39.224876403808594,0.14758072793483734,0.24487484991550446,0.03428340330719948,0.05100638419389725,0.07578210532665253,0.007770327851176262,0.008196067996323109,-170.78431701660156,-0.8323166966438293,0.9162330031394958,0.15387599170207977,0.2686168849468231,0.5477460622787476,-0.6852283477783203,0.04445844888687134,0.19881342351436615,0.03440643846988678,0.005411216523498297,0.4583810567855835,0.1577569544315338,0.896874189376831,0.15723684430122375,0.07765457034111023,0.09948757290840149
1730925,5.597398723821264e-06,0.0005576421078378266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730929,,,2394.764404296875,2548.0,213.79974365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730939,,,2056.41357421875,2548.0,248.97715759277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730949,,,2058.867919921875,2548.0,248.68035888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730959,,,2056.267333984375,2548.0,248.994873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730969,,,2058.406494140625,2548.0,248.736083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730979,,,2055.216796875,2548.0,249.1221466064453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730989,,,2055.415771484375,2548.0,249.0980224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
